ts,iso,port,address,kind,name,value,unit,extra,usertag
1765385707.468,2025-12-10 17:55:07,/dev/ttyUSB0,4,measure,fMeasure_raw,74.39156,,207 samples,CO2
1765386007.668,2025-12-10 18:00:07,/dev/ttyUSB0,4,measure,fMeasure,54.52093,,212 samples,CO2
1765386007.668,2025-12-10 18:00:07,/dev/ttyUSB0,4,measure,fMeasure_raw,74.17813,,212 samples,CO2
1765386307.868,2025-12-10 18:05:07,/dev/ttyUSB0,4,measure,fMeasure,54.15599,,220 samples,CO2
1765386307.868,2025-12-10 18:05:07,/dev/ttyUSB0,4,measure,fMeasure_raw,73.68161,,220 samples,CO2
1765386607.868,2025-12-10 18:10:07,/dev/ttyUSB0,4,measure,fMeasure,54.45800,,202 samples,CO2
1765386607.868,2025-12-10 18:10:07,/dev/ttyUSB0,4,measure,fMeasure_raw,74.09252,,202 samples,CO2
1765386908.069,2025-12-10 18:15:08,/dev/ttyUSB0,4,measure,fMeasure,55.02951,,195 samples,CO2
1765386908.069,2025-12-10 18:15:08,/dev/ttyUSB0,4,measure,fMeasure_raw,74.87008,,195 samples,CO2
1765387208.268,2025-12-10 18:20:08,/dev/ttyUSB0,4,measure,fMeasure,54.62913,,225 samples,CO2
1765387208.268,2025-12-10 18:20:08,/dev/ttyUSB0,4,measure,fMeasure_raw,74.32534,,225 samples,CO2
1765387508.468,2025-12-10 18:25:08,/dev/ttyUSB0,4,measure,fMeasure,54.48082,,217 samples,CO2
1765387508.468,2025-12-10 18:25:08,/dev/ttyUSB0,4,measure,fMeasure_raw,74.12357,,217 samples,CO2
1765387808.667,2025-12-10 18:30:08,/dev/ttyUSB0,4,measure,fMeasure,54.92110,,218 samples,CO2
1765387808.667,2025-12-10 18:30:08,/dev/ttyUSB0,4,measure,fMeasure_raw,74.72258,,218 samples,CO2
1765388108.668,2025-12-10 18:35:08,/dev/ttyUSB0,4,measure,fMeasure,54.41013,,229 samples,CO2
1765388108.668,2025-12-10 18:35:08,/dev/ttyUSB0,4,measure,fMeasure_raw,74.02739,,229 samples,CO2
1765388408.867,2025-12-10 18:40:08,/dev/ttyUSB0,4,measure,fMeasure,54.72661,,222 samples,CO2
1765388408.867,2025-12-10 18:40:08,/dev/ttyUSB0,4,measure,fMeasure_raw,74.45798,,222 samples,CO2
1765388709.067,2025-12-10 18:45:09,/dev/ttyUSB0,4,measure,fMeasure,55.02307,,213 samples,CO2
1765388709.067,2025-12-10 18:45:09,/dev/ttyUSB0,4,measure,fMeasure_raw,74.86132,,213 samples,CO2
1765389009.067,2025-12-10 18:50:09,/dev/ttyUSB0,4,measure,fMeasure,55.35319,,216 samples,CO2
1765389009.067,2025-12-10 18:50:09,/dev/ttyUSB0,4,measure,fMeasure_raw,75.31046,,216 samples,CO2
1765389309.267,2025-12-10 18:55:09,/dev/ttyUSB0,4,measure,fMeasure,54.49571,,222 samples,CO2
1765389309.267,2025-12-10 18:55:09,/dev/ttyUSB0,4,measure,fMeasure_raw,74.14382,,222 samples,CO2
1765389609.468,2025-12-10 19:00:09,/dev/ttyUSB0,4,measure,fMeasure,54.78814,,223 samples,CO2
1765389609.468,2025-12-10 19:00:09,/dev/ttyUSB0,4,measure,fMeasure_raw,74.54168,,223 samples,CO2
1765389909.668,2025-12-10 19:05:09,/dev/ttyUSB0,4,measure,fMeasure,54.92661,,213 samples,CO2
1765389909.668,2025-12-10 19:05:09,/dev/ttyUSB0,4,measure,fMeasure_raw,74.73008,,213 samples,CO2
1765390209.867,2025-12-10 19:10:09,/dev/ttyUSB0,4,measure,fMeasure,54.99628,,212 samples,CO2
1765390209.867,2025-12-10 19:10:09,/dev/ttyUSB0,4,measure,fMeasure_raw,74.82487,,212 samples,CO2
1765390509.867,2025-12-10 19:15:09,/dev/ttyUSB0,4,measure,fMeasure,55.45012,,184 samples,CO2
1765390509.867,2025-12-10 19:15:09,/dev/ttyUSB0,4,measure,fMeasure_raw,75.44234,,184 samples,CO2
1765390810.067,2025-12-10 19:20:10,/dev/ttyUSB0,4,measure,fMeasure,54.77771,,225 samples,CO2
1765390810.067,2025-12-10 19:20:10,/dev/ttyUSB0,4,measure,fMeasure_raw,74.52749,,225 samples,CO2
1765391110.067,2025-12-10 19:25:10,/dev/ttyUSB0,4,measure,fMeasure,54.60123,,177 samples,CO2
1765391110.067,2025-12-10 19:25:10,/dev/ttyUSB0,4,measure,fMeasure_raw,74.28739,,177 samples,CO2
1765391410.267,2025-12-10 19:30:10,/dev/ttyUSB0,4,measure,fMeasure,54.61205,,205 samples,CO2
1765391410.267,2025-12-10 19:30:10,/dev/ttyUSB0,4,measure,fMeasure_raw,74.30211,,205 samples,CO2
1765391710.268,2025-12-10 19:35:10,/dev/ttyUSB0,4,measure,fMeasure,54.76194,,241 samples,CO2
1765391710.268,2025-12-10 19:35:10,/dev/ttyUSB0,4,measure,fMeasure_raw,74.50603,,241 samples,CO2
1765392010.467,2025-12-10 19:40:10,/dev/ttyUSB0,4,measure,fMeasure,54.61672,,220 samples,CO2
1765392010.467,2025-12-10 19:40:10,/dev/ttyUSB0,4,measure,fMeasure_raw,74.30846,,220 samples,CO2
1765392310.666,2025-12-10 19:45:10,/dev/ttyUSB0,4,measure,fMeasure,54.50311,,213 samples,CO2
1765392310.666,2025-12-10 19:45:10,/dev/ttyUSB0,4,measure,fMeasure_raw,74.15389,,213 samples,CO2
1765392610.667,2025-12-10 19:50:10,/dev/ttyUSB0,4,measure,fMeasure,54.87519,,214 samples,CO2
1765392610.667,2025-12-10 19:50:10,/dev/ttyUSB0,4,measure,fMeasure_raw,74.66013,,214 samples,CO2
1765392910.667,2025-12-10 19:55:10,/dev/ttyUSB0,4,measure,fMeasure,55.08387,,213 samples,CO2
1765392910.667,2025-12-10 19:55:10,/dev/ttyUSB0,4,measure,fMeasure_raw,74.94404,,213 samples,CO2
1765393210.867,2025-12-10 20:00:10,/dev/ttyUSB0,4,measure,fMeasure,54.46295,,202 samples,CO2
1765393210.867,2025-12-10 20:00:10,/dev/ttyUSB0,4,measure,fMeasure_raw,74.09925,,202 samples,CO2
1765393510.867,2025-12-10 20:05:10,/dev/ttyUSB0,4,measure,fMeasure,55.44207,,222 samples,CO2
1765393510.867,2025-12-10 20:05:10,/dev/ttyUSB0,4,measure,fMeasure_raw,75.43138,,222 samples,CO2
1765393810.869,2025-12-10 20:10:10,/dev/ttyUSB0,4,measure,fMeasure,54.77556,,208 samples,CO2
1765393810.869,2025-12-10 20:10:10,/dev/ttyUSB0,4,measure,fMeasure_raw,74.52457,,208 samples,CO2
1765394111.068,2025-12-10 20:15:11,/dev/ttyUSB0,4,measure,fMeasure,55.04436,,192 samples,CO2
1765394111.068,2025-12-10 20:15:11,/dev/ttyUSB0,4,measure,fMeasure_raw,74.89028,,192 samples,CO2
1765394411.267,2025-12-10 20:20:11,/dev/ttyUSB0,4,measure,fMeasure,54.86585,,214 samples,CO2
1765394411.267,2025-12-10 20:20:11,/dev/ttyUSB0,4,measure,fMeasure_raw,74.64741,,214 samples,CO2
1765394711.467,2025-12-10 20:25:11,/dev/ttyUSB0,4,measure,fMeasure,55.54321,,222 samples,CO2
1765394711.467,2025-12-10 20:25:11,/dev/ttyUSB0,4,measure,fMeasure_raw,75.56900,,222 samples,CO2
1765395011.666,2025-12-10 20:30:11,/dev/ttyUSB0,4,measure,fMeasure,54.46209,,199 samples,CO2
1765395011.666,2025-12-10 20:30:11,/dev/ttyUSB0,4,measure,fMeasure_raw,73.95884,,198 samples,CO2
1765395311.667,2025-12-10 20:35:11,/dev/ttyUSB0,4,measure,fMeasure,55.22115,,210 samples,CO2
1765395311.667,2025-12-10 20:35:11,/dev/ttyUSB0,4,measure,fMeasure_raw,75.13082,,210 samples,CO2
1765395611.667,2025-12-10 20:40:11,/dev/ttyUSB0,4,measure,fMeasure,55.45732,,187 samples,CO2
1765395611.667,2025-12-10 20:40:11,/dev/ttyUSB0,4,measure,fMeasure_raw,75.45213,,187 samples,CO2
1765395911.668,2025-12-10 20:45:11,/dev/ttyUSB0,4,measure,fMeasure,55.52341,,242 samples,CO2
1765395911.668,2025-12-10 20:45:11,/dev/ttyUSB0,4,measure,fMeasure_raw,75.54205,,242 samples,CO2
1765396211.867,2025-12-10 20:50:11,/dev/ttyUSB0,4,measure,fMeasure,54.93667,,199 samples,CO2
1765396211.867,2025-12-10 20:50:11,/dev/ttyUSB0,4,measure,fMeasure_raw,74.74377,,199 samples,CO2
1765396512.067,2025-12-10 20:55:12,/dev/ttyUSB0,4,measure,fMeasure,55.39004,,219 samples,CO2
1765396512.067,2025-12-10 20:55:12,/dev/ttyUSB0,4,measure,fMeasure_raw,75.36060,,219 samples,CO2
1765396812.266,2025-12-10 21:00:12,/dev/ttyUSB0,4,measure,fMeasure,54.80956,,230 samples,CO2
1765396812.266,2025-12-10 21:00:12,/dev/ttyUSB0,4,measure,fMeasure_raw,74.57083,,230 samples,CO2
1765397112.267,2025-12-10 21:05:12,/dev/ttyUSB0,4,measure,fMeasure,54.98310,,235 samples,CO2
1765397112.267,2025-12-10 21:05:12,/dev/ttyUSB0,4,measure,fMeasure_raw,74.80694,,235 samples,CO2
1765397412.466,2025-12-10 21:10:12,/dev/ttyUSB0,4,measure,fMeasure,54.85693,,198 samples,CO2
1765397412.466,2025-12-10 21:10:12,/dev/ttyUSB0,4,measure,fMeasure_raw,74.63528,,198 samples,CO2
1765397712.466,2025-12-10 21:15:12,/dev/ttyUSB0,4,measure,fMeasure,55.29865,,237 samples,CO2
1765397712.466,2025-12-10 21:15:12,/dev/ttyUSB0,4,measure,fMeasure_raw,75.23626,,237 samples,CO2
1765398012.467,2025-12-10 21:20:12,/dev/ttyUSB0,4,measure,fMeasure,54.89225,,214 samples,CO2
1765398012.467,2025-12-10 21:20:12,/dev/ttyUSB0,4,measure,fMeasure_raw,74.68333,,214 samples,CO2
1765398312.667,2025-12-10 21:25:12,/dev/ttyUSB0,4,measure,fMeasure,54.35846,,207 samples,CO2
1765398312.667,2025-12-10 21:25:12,/dev/ttyUSB0,4,measure,fMeasure_raw,73.95710,,207 samples,CO2
1765398612.867,2025-12-10 21:30:12,/dev/ttyUSB0,4,measure,fMeasure,55.44929,,216 samples,CO2
1765398612.867,2025-12-10 21:30:12,/dev/ttyUSB0,4,measure,fMeasure_raw,75.44121,,216 samples,CO2
1765398913.067,2025-12-10 21:35:13,/dev/ttyUSB0,4,measure,fMeasure,54.67425,,217 samples,CO2
1765398913.067,2025-12-10 21:35:13,/dev/ttyUSB0,4,measure,fMeasure_raw,74.38673,,217 samples,CO2
1765399213.067,2025-12-10 21:40:13,/dev/ttyUSB0,4,measure,fMeasure,54.73094,,226 samples,CO2
1765399213.067,2025-12-10 21:40:13,/dev/ttyUSB0,4,measure,fMeasure_raw,74.46386,,226 samples,CO2
1765399513.267,2025-12-10 21:45:13,/dev/ttyUSB0,4,measure,fMeasure,55.28021,,193 samples,CO2
1765399513.267,2025-12-10 21:45:13,/dev/ttyUSB0,4,measure,fMeasure_raw,75.21118,,193 samples,CO2
1765399813.466,2025-12-10 21:50:13,/dev/ttyUSB0,4,measure,fMeasure,55.37338,,217 samples,CO2
1765399813.466,2025-12-10 21:50:13,/dev/ttyUSB0,4,measure,fMeasure_raw,75.33793,,217 samples,CO2
1765400113.467,2025-12-10 21:55:13,/dev/ttyUSB0,4,measure,fMeasure,54.81469,,237 samples,CO2
1765400113.467,2025-12-10 21:55:13,/dev/ttyUSB0,4,measure,fMeasure_raw,74.57781,,237 samples,CO2
1765400413.667,2025-12-10 22:00:13,/dev/ttyUSB0,4,measure,fMeasure,55.94556,,187 samples,CO2
1765400413.667,2025-12-10 22:00:13,/dev/ttyUSB0,4,measure,fMeasure_raw,76.11641,,187 samples,CO2
1765400713.867,2025-12-10 22:05:13,/dev/ttyUSB0,4,measure,fMeasure,54.66767,,207 samples,CO2
1765400713.867,2025-12-10 22:05:13,/dev/ttyUSB0,4,measure,fMeasure_raw,74.37778,,207 samples,CO2
1765401013.867,2025-12-10 22:10:13,/dev/ttyUSB0,4,measure,fMeasure,54.89727,,220 samples,CO2
1765401013.867,2025-12-10 22:10:13,/dev/ttyUSB0,4,measure,fMeasure_raw,74.69016,,220 samples,CO2
1765401314.067,2025-12-10 22:15:14,/dev/ttyUSB0,4,measure,fMeasure,55.44676,,221 samples,CO2
1765401314.067,2025-12-10 22:15:14,/dev/ttyUSB0,4,measure,fMeasure_raw,75.43777,,221 samples,CO2
1765401614.266,2025-12-10 22:20:14,/dev/ttyUSB0,4,measure,fMeasure,54.85505,,219 samples,CO2
1765401614.266,2025-12-10 22:20:14,/dev/ttyUSB0,4,measure,fMeasure_raw,74.63272,,219 samples,CO2
1765401914.267,2025-12-10 22:25:14,/dev/ttyUSB0,4,measure,fMeasure,55.17396,,190 samples,CO2
1765401914.267,2025-12-10 22:25:14,/dev/ttyUSB0,4,measure,fMeasure_raw,75.06662,,190 samples,CO2
1765402214.467,2025-12-10 22:30:14,/dev/ttyUSB0,4,measure,fMeasure,54.98336,,210 samples,CO2
1765402214.467,2025-12-10 22:30:14,/dev/ttyUSB0,4,measure,fMeasure_raw,74.80730,,210 samples,CO2
1765402514.667,2025-12-10 22:35:14,/dev/ttyUSB0,4,measure,fMeasure,54.86693,,218 samples,CO2
1765402514.667,2025-12-10 22:35:14,/dev/ttyUSB0,4,measure,fMeasure_raw,74.64888,,218 samples,CO2
1765402814.868,2025-12-10 22:40:14,/dev/ttyUSB0,4,measure,fMeasure,55.24012,,215 samples,CO2
1765402814.868,2025-12-10 22:40:14,/dev/ttyUSB0,4,measure,fMeasure_raw,75.15663,,215 samples,CO2
1765403115.068,2025-12-10 22:45:15,/dev/ttyUSB0,4,measure,fMeasure,54.75956,,243 samples,CO2
1765403115.068,2025-12-10 22:45:15,/dev/ttyUSB0,4,measure,fMeasure_raw,74.50280,,243 samples,CO2
1765403415.266,2025-12-10 22:50:15,/dev/ttyUSB0,4,measure,fMeasure,54.35783,,209 samples,CO2
1765403415.266,2025-12-10 22:50:15,/dev/ttyUSB0,4,measure,fMeasure_raw,73.95623,,209 samples,CO2
1765403715.267,2025-12-10 22:55:15,/dev/ttyUSB0,4,measure,fMeasure,55.24691,,193 samples,CO2
1765403715.267,2025-12-10 22:55:15,/dev/ttyUSB0,4,measure,fMeasure_raw,75.16586,,193 samples,CO2
1765404015.468,2025-12-10 23:00:15,/dev/ttyUSB0,4,measure,fMeasure,54.62566,,236 samples,CO2
1765404015.468,2025-12-10 23:00:15,/dev/ttyUSB0,4,measure,fMeasure_raw,74.32063,,236 samples,CO2
1765404315.666,2025-12-10 23:05:15,/dev/ttyUSB0,4,measure,fMeasure,55.08800,,186 samples,CO2
1765404315.666,2025-12-10 23:05:15,/dev/ttyUSB0,4,measure,fMeasure_raw,74.94966,,186 samples,CO2
1765404615.868,2025-12-10 23:10:15,/dev/ttyUSB0,4,measure,fMeasure,55.35942,,195 samples,CO2
1765404615.868,2025-12-10 23:10:15,/dev/ttyUSB0,4,measure,fMeasure_raw,75.31894,,195 samples,CO2
1765404916.066,2025-12-10 23:15:16,/dev/ttyUSB0,4,measure,fMeasure,54.89281,,204 samples,CO2
1765404916.066,2025-12-10 23:15:16,/dev/ttyUSB0,4,measure,fMeasure_raw,74.68410,,204 samples,CO2
1765405216.067,2025-12-10 23:20:16,/dev/ttyUSB0,4,measure,fMeasure,54.95986,,203 samples,CO2
1765405216.067,2025-12-10 23:20:16,/dev/ttyUSB0,4,measure,fMeasure_raw,74.77532,,203 samples,CO2
1765405516.266,2025-12-10 23:25:16,/dev/ttyUSB0,4,measure,fMeasure,55.11815,,198 samples,CO2
1765405516.266,2025-12-10 23:25:16,/dev/ttyUSB0,4,measure,fMeasure_raw,74.99068,,198 samples,CO2
1765405816.267,2025-12-10 23:30:16,/dev/ttyUSB0,4,measure,fMeasure,55.38964,,207 samples,CO2
1765405816.267,2025-12-10 23:30:16,/dev/ttyUSB0,4,measure,fMeasure_raw,75.36005,,207 samples,CO2
1765406116.268,2025-12-10 23:35:16,/dev/ttyUSB0,4,measure,fMeasure,55.45679,,215 samples,CO2
1765406116.268,2025-12-10 23:35:16,/dev/ttyUSB0,4,measure,fMeasure_raw,75.45141,,215 samples,CO2
1765406416.467,2025-12-10 23:40:16,/dev/ttyUSB0,4,measure,fMeasure,54.83492,,206 samples,CO2
1765406416.467,2025-12-10 23:40:16,/dev/ttyUSB0,4,measure,fMeasure_raw,74.60533,,206 samples,CO2
1765406716.667,2025-12-10 23:45:16,/dev/ttyUSB0,4,measure,fMeasure,54.76880,,221 samples,CO2
1765406716.667,2025-12-10 23:45:16,/dev/ttyUSB0,4,measure,fMeasure_raw,74.51538,,221 samples,CO2
1765407016.668,2025-12-10 23:50:16,/dev/ttyUSB0,4,measure,fMeasure,55.18252,,227 samples,CO2
1765407016.668,2025-12-10 23:50:16,/dev/ttyUSB0,4,measure,fMeasure_raw,75.07826,,227 samples,CO2
1765407316.867,2025-12-10 23:55:16,/dev/ttyUSB0,4,measure,fMeasure,55.45477,,217 samples,CO2
1765407316.867,2025-12-10 23:55:16,/dev/ttyUSB0,4,measure,fMeasure_raw,75.44867,,217 samples,CO2
